116.60331726074219,168.7694549560547
160.62355041503906,480.7892150878906
162.96031188964844,364.2408447265625
164.37794494628906,322.8471984863281
170.0746612548828,426.02484130859375
175.11329650878906,308.3479309082031
176.10145568847656,457.213134765625
177.6043701171875,325.1123962402344
179.17893981933594,362.8561706542969
179.29983520507812,451.66668701171875
182.05331420898438,313.4490661621094
189.33023071289062,426.1358947753906
190.92881774902344,448.229736328125
192.0931396484375,394.04901123046875
192.0931396484375,394.04901123046875
193.7645263671875,379.28692626953125
194.8027801513672,328.2149963378906
196.6719970703125,438.8564453125
200.3314971923828,443.109130859375
204.6012725830078,553.0122680664062
204.64515686035156,553.2112426757812
207.96751403808594,549.0576782226562
208.34976196289062,446.1125183105469
210.3865509033203,559.2110595703125
210.49728393554688,323.8966369628906
210.52955627441406,538.678466796875
217.17697143554688,313.06866455078125
217.17697143554688,313.06866455078125
217.41139221191406,449.3852233886719
217.41139221191406,449.3852233886719
218.50448608398438,586.9254760742188
222.22047424316406,598.2380981445312
222.55531311035156,604.3330688476562
223.2508544921875,317.94342041015625
229.4467010498047,477.1427001953125
230.2792510986328,329.7025146484375
231.29112243652344,558.5443115234375
233.92930603027344,542.783935546875
235.60940551757812,565.610595703125
239.9210968017578,32.869503021240234
240.26943969726562,448.54095458984375
240.441162109375,525.6127319335938
241.6429443359375,436.5405578613281
250.6464385986328,372.87261962890625
252.2397003173828,400.47283935546875
253.58969116210938,599.5670776367188
254.36318969726562,420.9039001464844
255.12701416015625,356.5316467285156
258.7659912109375,387.97161865234375
260.2727355957031,462.83612060546875
260.4793395996094,372.04718017578125
260.4793395996094,372.04718017578125
260.6576843261719,604.0180053710938
260.6576843261719,604.0180053710938
260.9159240722656,403.7520446777344
263.8873596191406,368.393798828125
269.1712646484375,417.2320556640625
269.242919921875,400.2580871582031
269.8296813964844,377.8363342285156
274.2373352050781,370.01873779296875
276.5776062011719,583.2794799804688
277.5474548339844,461.0975646972656
277.5474548339844,461.0975646972656
279.34033203125,372.1541442871094
282.3708801269531,570.8098754882812
282.56756591796875,387.4496765136719
282.9389953613281,589.5648193359375
285.4476318359375,367.998046875
287.2367858886719,557.86474609375
289.6763916015625,566.0249633789062
290.2768249511719,399.4997253417969
290.8740539550781,432.9501647949219
293.5349426269531,422.2752380371094
293.8904113769531,427.4322204589844
296.6773376464844,578.1802368164062
298.09698486328125,65.65665435791016
302.34698486328125,429.7132263183594
302.7481994628906,398.9423522949219
304.3343811035156,533.9481811523438
310.58905029296875,578.00732421875
315.5348205566406,600.5369262695312
318.81329345703125,558.0623779296875
319.7063903808594,603.6090087890625
324.24066162109375,140.02955627441406
324.24066162109375,140.02955627441406
329.5794677734375,519.3096313476562
406.15289306640625,37.88559341430664
442.60272216796875,543.9388427734375
446.32781982421875,516.0660400390625
461.81768798828125,522.1132202148438
472.8327941894531,582.2017211914062
472.8327941894531,582.2017211914062
479.42034912109375,166.45700073242188
485.5106506347656,196.67303466796875
485.5106506347656,196.67303466796875
506.4378967285156,154.27755737304688
515.7180786132812,262.5814514160156
515.7180786132812,262.5814514160156
